COMPANY_ID,ASX_TICKER,COMPANY_NAME,GICS_SECTOR,GICS_INDUSTRY,MARKET_CAP_AUD,HQ_CITY,HQ_COUNTRY,EMPLOYEE_COUNT,WEBSITE_URL,CAREERS_URL,IR_URL,BLOG_URL,GOVERNANCE_URL,ANNUAL_REPORT_URL
c2d3946bed0e371c,CYL.AX,Catalyst Metals,Materials,,,,AU,,https://www.catalyst.com.au/,https://www.catalyst.com.au/careers,https://www.catalyst.com.au/investors,https://www.catalyst.com.au/blog,https://www.catalyst.com.au/governance,https://www.catalyst.com.au/investors
f3b36fc6ab28e9b0,DBI.AX,Dalrymple Bay Infrastructure,Industrials,,,,AU,,https://www.dalrymplevineyards.com.au/,https://www.dalrymplevineyards.com.au/careers,https://www.dalrymplevineyards.com.au/investors,https://www.dalrymplevineyards.com.au/blog,https://www.dalrymplevineyards.com.au/governance,https://www.dalrymplevineyards.com.au/investors
e770c26070a304ed,DNL.AX,Dyno Nobel,Materials,,,,AU,,https://www.dyno.com.au/,https://www.dyno.com.au/careers,https://www.dyno.com.au/investors,https://www.dyno.com.au/blog,https://www.dyno.com.au/governance,https://www.dyno.com.au/investors
fdb225a51af22462,DOW.AX,Downer Group,Industrials,,,,AU,,https://www.alantra.com,https://www.alantra.com/careers,https://www.alantra.com/investors,https://www.alantra.com/blog,https://www.alantra.com/governance,https://www.alantra.com/investors
361ea86216d4a927,DRO.AX,Droneshield,Industrials,,,,AU,,https://www.droneshield.com/,https://www.droneshield.com/careers,https://www.droneshield.com/investors,https://www.droneshield.com/blog,https://www.droneshield.com/governance,https://www.droneshield.com/investors
7921fbf542b09944,DRR.AX,Deterra Royalties,Materials,,,,AU,,https://www.deterraroyalties.com/,https://www.deterraroyalties.com/careers,https://www.deterraroyalties.com/investors,https://www.deterraroyalties.com/blog,https://www.deterraroyalties.com/governance,https://www.deterraroyalties.com/investors
62efe85dc786f15c,DXS.AX,Dexus,Real Estate,,,,AU,,https://www.dexus.com/,https://www.dexus.com/careers,https://www.dexus.com/investors,https://www.dexus.com/blog,https://www.dexus.com/governance,https://www.dexus.com/investors
33d5db36e825b8fe,DYL.AX,Deep Yellow,Energy,,,,AU,,https://www.deep.com/,https://www.deep.com/careers,https://www.deep.com/investors,https://www.deep.com/blog,https://www.deep.com/governance,https://www.deep.com/investors
95518a37abc88bc3,EBO.AX,EBOS Group,Healthcare,,,,AU,,,,,,,
69205003781e3e23,EDV.AX,Endeavour Group,Consumer Staples,,,,AU,,https://www.endeavour.com.au/,https://www.endeavour.com.au/careers,https://www.endeavour.com.au/investors,https://www.endeavour.com.au/blog,https://www.endeavour.com.au/governance,https://www.endeavour.com.au/investors
3a7fedd308afdbf2,EMR.AX,Emerald Resources,Materials,,,,AU,,https://www.emerald.com.au/,https://www.emerald.com.au/careers,https://www.emerald.com.au/investors,https://www.emerald.com.au/blog,https://www.emerald.com.au/governance,https://www.emerald.com.au/investors
9d98fce062346a4b,EOS.AX,Electro Optic Systems Holdings,Industrials,,,,AU,,https://www.electro.com.au/,https://www.electro.com.au/careers,https://www.electro.com.au/investors,https://www.electro.com.au/blog,https://www.electro.com.au/governance,https://www.electro.com.au/investors
6dbcfab576a1bc3a,EVN.AX,Evolution Mining,Materials,,,,AU,,https://www.evolution.com/,https://www.evolution.com/careers,https://www.evolution.com/investors,https://www.evolution.com/blog,https://www.evolution.com/governance,https://www.evolution.com/investors
53c5c46cdbe66490,EVT.AX,EVT,Communication Services,,,,AU,,https://www.evt.com/,https://www.evt.com/careers,https://www.evt.com/investors,https://www.evt.com/blog,https://www.evt.com/governance,https://www.evt.com/investors
c235b0d42151a077,FBU.AX,Fletcher Building,Industrials,,,,AU,,https://www.fletcher.com/,https://www.fletcher.com/careers,https://www.fletcher.com/investors,https://www.fletcher.com/blog,https://www.fletcher.com/governance,https://www.fletcher.com/investors
35d7749d7193e4cd,FLT.AX,Flight Centre Travel Group,Consumer Discretionary,,,,AU,,,,,,,
7bbf353a0082e90f,FMG.AX,Fortescue,Materials,,,,AU,,https://www.fortescue.com/en,https://www.fortescue.com/en/careers,https://www.fortescue.com/en/investors,https://www.fortescue.com/en/blog,https://www.fortescue.com/en/governance,https://www.fortescue.com/en/investors
9a4560cf79acb39c,FPH.AX,Fisher & Paykel Healthcare,Healthcare,,,,AU,,https://www.emerson.com/en/final-control/brands/fisher,https://www.emerson.com/en/final-control/brands/fisher/careers,https://www.emerson.com/en/final-control/brands/fisher/investors,https://www.emerson.com/en/final-control/brands/fisher/blog,https://www.emerson.com/en/final-control/brands/fisher/governance,https://www.emerson.com/en/final-control/brands/fisher/investors
cd1b8941a29d9557,FRW.AX,Freightways Group,Industrials,,,,AU,,https://www.freightways.com/,https://www.freightways.com/careers,https://www.freightways.com/investors,https://www.freightways.com/blog,https://www.freightways.com/governance,https://www.freightways.com/investors
ac793caa7fb8c133,GDG.AX,Generation Development Group,Financials,,,,AU,,https://www.generation.com/,https://www.generation.com/careers,https://www.generation.com/investors,https://www.generation.com/blog,https://www.generation.com/governance,https://www.generation.com/investors
ef9363ad247a0982,GGP.AX,Greatland Resources,Materials,,,,AU,,https://www.greatland.com.au/,https://www.greatland.com.au/careers,https://www.greatland.com.au/investors,https://www.greatland.com.au/blog,https://www.greatland.com.au/governance,https://www.greatland.com.au/investors
bd3f37458eefc079,GMD.AX,Genesis Minerals,Materials,,,,AU,,https://www.genesis.com/au/en/main.html,https://www.genesis.com/au/en/main.html/careers,https://www.genesis.com/au/en/main.html/investors,https://www.genesis.com/au/en/main.html/blog,https://www.genesis.com/au/en/main.html/governance,https://www.genesis.com/au/en/main.html/investors
9e088bbfd6728653,GMG.AX,Goodman Group,Real Estate,,,,AU,,https://www.goodman.com.au/,https://www.goodman.com.au/careers,https://www.goodman.com.au/investors,https://www.goodman.com.au/blog,https://www.goodman.com.au/governance,https://www.goodman.com.au/investors
e3c75fe99c190233,GNE.AX,Genesis Energy,Utilities,,,,AU,,https://www.genesis.com/au/en/main.html,https://www.genesis.com/au/en/main.html/careers,https://www.genesis.com/au/en/main.html/investors,https://www.genesis.com/au/en/main.html/blog,https://www.genesis.com/au/en/main.html/governance,https://www.genesis.com/au/en/main.html/investors
029037f6924e2181,GPT.AX,GPT Group,Real Estate,,,,AU,,https://www.gpt.com.au/,https://www.gpt.com.au/careers,https://www.gpt.com.au/investors,https://www.gpt.com.au/blog,https://www.gpt.com.au/governance,https://www.gpt.com.au/investors
22edb2c09d128075,GQG.AX,GQG Partners,Financials,,,,AU,,https://gqg.com/,https://gqg.com/careers,https://gqg.com/investors,https://gqg.com/blog,https://gqg.com/governance,https://gqg.com/investors
1235bbd79b1885e9,HDN.AX,HomeCo Daily Needs REIT,Real Estate,,,,AU,,,,,,,
fef6f80d609fe93a,HUB.AX,HUB24,Financials,,,,AU,,https://www.hub24.com.au/,https://www.hub24.com.au/careers,https://www.hub24.com.au/investors,https://www.hub24.com.au/blog,https://www.hub24.com.au/governance,https://www.hub24.com.au/investors
0f3798aeba493703,HVN.AX,Harvey Norman,Consumer Discretionary,,,,AU,,,,,,,
c096d66121626913,IAG.AX,Insurance Australia Group,Financials,,,,AU,,https://www.insurance.com.au/,https://www.insurance.com.au/careers,https://www.insurance.com.au/investors,https://www.insurance.com.au/blog,https://www.insurance.com.au/governance,https://www.insurance.com.au/investors
f6cea5c444fa2a70,IFL.AX,Insignia Financial,Financials,,,,AU,,https://www.insignia.com.au/,https://www.insignia.com.au/careers,https://www.insignia.com.au/investors,https://www.insignia.com.au/blog,https://www.insignia.com.au/governance,https://www.insignia.com.au/investors
3bc693aae97ecf51,IFT.AX,Infratil,Financials,,,,AU,,https://infratil.com/,https://infratil.com/careers,https://infratil.com/investors,https://infratil.com/blog,https://infratil.com/governance,https://infratil.com/investors
221d48ef8d645e2a,IGO.AX,IGO,Materials,,,,AU,,https://www.igo.com.au/site/content/,https://www.igo.com.au/site/content/careers,https://www.igo.com.au/site/content/investors,https://www.igo.com.au/site/content/blog,https://www.igo.com.au/site/content/governance,https://www.igo.com.au/site/content/investors
fde2f11dcda6df07,ILU.AX,Iluka Resources,Materials,,,,AU,,https://www.iluka.com/,https://www.iluka.com/careers,https://www.iluka.com/investors,https://www.iluka.com/blog,https://www.iluka.com/governance,https://www.iluka.com/investors
26b0cf828f8ce7b5,IMD.AX,IMDEX,Materials,,,,AU,,https://www.imdex.com/,https://www.imdex.com/careers,https://www.imdex.com/investors,https://www.imdex.com/blog,https://www.imdex.com/governance,https://www.imdex.com/investors
b4edc24d262bea12,JBH.AX,JB Hi-Fi,Consumer Discretionary,,,,AU,,https://jb.com/,https://jb.com/careers,https://jb.com/investors,https://jb.com/blog,https://jb.com/governance,https://jb.com/investors
4b2890ade9b6591d,JHX.AX,James Hardie,Materials,,,,AU,,https://james.com.au/,https://james.com.au/careers,https://james.com.au/investors,https://james.com.au/blog,https://james.com.au/governance,https://james.com.au/investors
9dd7c39f018b908e,L1G.AX,L1 Group,Financials,,,,AU,,https://www.l1.com.au/,https://www.l1.com.au/careers,https://www.l1.com.au/investors,https://www.l1.com.au/blog,https://www.l1.com.au/governance,https://www.l1.com.au/investors
2e7a5e3cf707b6e5,LLC.AX,Lendlease,Real Estate,,,,AU,,https://www.lendlease.com/,https://www.lendlease.com/careers,https://www.lendlease.com/investors,https://www.lendlease.com/blog,https://www.lendlease.com/governance,https://www.lendlease.com/investors
2773f8e06af718fa,LNW.AX,Light & Wonder,Consumer Discretionary,,,,AU,,,,,,,
08c0471c564a4802,LOV.AX,Lovisa,Consumer Discretionary,,,,AU,,https://www.lovisa.com.au/,https://www.lovisa.com.au/careers,https://www.lovisa.com.au/investors,https://www.lovisa.com.au/blog,https://www.lovisa.com.au/governance,https://www.lovisa.com.au/investors
456d85d1d59910a9,LSF.AX,L1 Long Short Fund,Financials,,,,AU,,https://www.l1.com.au/,https://www.l1.com.au/careers,https://www.l1.com.au/investors,https://www.l1.com.au/blog,https://www.l1.com.au/governance,https://www.l1.com.au/investors
015f98555c06dc16,LTR.AX,Liontown Resources,Materials,,,,AU,,https://www.liontown.com/,https://www.liontown.com/careers,https://www.liontown.com/investors,https://www.liontown.com/blog,https://www.liontown.com/governance,https://www.liontown.com/investors
bff000a9271d4fee,LYC.AX,Lynas Rare Earths,Materials,,,,AU,,,,,,,
455bf2c3cfc3b94e,MCY.AX,Mercury NZ,Utilities,,,,AU,,https://mercury.com/,https://mercury.com/careers,https://mercury.com/investors,https://mercury.com/blog,https://mercury.com/governance,https://mercury.com/investors
11aec46bd1eb641f,MEZ.AX,Meridian Energy,Utilities,,,,AU,,,,,,,
d27d7eb46fcb0aea,MFF.AX,MFF Capital Investments,Financials,,,,AU,,https://melbournefashionfestival.com.au/,https://melbournefashionfestival.com.au/careers,https://melbournefashionfestival.com.au/investors,https://melbournefashionfestival.com.au/blog,https://melbournefashionfestival.com.au/governance,https://melbournefashionfestival.com.au/investors
5109138813047f83,MFG.AX,Magellan Financial Group,Financials,,,,AU,,,,,,,
5554c6a86fc798bd,MGR.AX,Mirvac,Real Estate,,,,AU,,,,,,,
30996833ed043f67,MIN.AX,Mineral Resources,Materials,,,,AU,,,,,,,
42f4a79bd7ad90e1,MND.AX,Monadelphous Group,Industrials,,,,AU,,https://www.monadelphous.com.au/,https://www.monadelphous.com.au/careers,https://www.monadelphous.com.au/investors,https://www.monadelphous.com.au/blog,https://www.monadelphous.com.au/governance,https://www.monadelphous.com.au/investors
01f9acd0c4cac6fd,MPL.AX,Medibank,Financials,,,,AU,,https://www.medibank.com.au/,https://www.medibank.com.au/careers,https://www.medibank.com.au/investors,https://www.medibank.com.au/blog,https://www.medibank.com.au/governance,https://www.medibank.com.au/investors
817b5fe0c0523cf0,MSB.AX,Mesoblast,Healthcare,,,,AU,,https://www.mesoblast.com/,https://www.mesoblast.com/careers,https://www.mesoblast.com/investors,https://www.mesoblast.com/blog,https://www.mesoblast.com/governance,https://www.mesoblast.com/investors
f729f98cc9821130,MTS.AX,Metcash,Consumer Staples,,,,AU,,https://www.metcash.com/,https://www.metcash.com/careers,https://www.metcash.com/investors,https://www.metcash.com/blog,https://www.metcash.com/governance,https://www.metcash.com/investors
ff1b033ef6ed6d28,MXT.AX,Metrics Master Income Trust,Financials,,,,AU,,https://www.metrics.com.au/,https://www.metrics.com.au/careers,https://www.metrics.com.au/investors,https://www.metrics.com.au/blog,https://www.metrics.com.au/governance,https://www.metrics.com.au/investors
d8eff96eedeeb93f,NAB.AX,National Australia Bank,Financials,,,,AU,,https://www.nab.com.au/,https://www.nab.com.au/careers,https://www.nab.com.au/investors,https://www.nab.com.au/blog,https://www.nab.com.au/governance,https://www.nab.com.au/investors
8b0cfb69c83c6a2b,NEM.AX,Newmont,Materials,,,,AU,,https://www.newmont.com.au/,https://www.newmont.com.au/careers,https://www.newmont.com.au/investors,https://www.newmont.com.au/blog,https://www.newmont.com.au/governance,https://www.newmont.com.au/investors
bc10985d8d91ea34,NHC.AX,New Hope,Energy,,,,AU,,https://www.new.com.au/,https://www.new.com.au/careers,https://www.new.com.au/investors,https://www.new.com.au/blog,https://www.new.com.au/governance,https://www.new.com.au/investors
5bf885dacdea28b6,NHF.AX,Nib,Financials,,,,AU,,https://www.nib.com.au/,https://www.nib.com.au/careers,https://www.nib.com.au/investors,https://www.nib.com.au/blog,https://www.nib.com.au/governance,https://www.nib.com.au/investors
7cd2ff33d711b646,NIC.AX,Nickel Industries,Materials,,,,AU,,https://www.nickel.com/,https://www.nickel.com/careers,https://www.nickel.com/investors,https://www.nickel.com/blog,https://www.nickel.com/governance,https://www.nickel.com/investors
6921ba3ce2fc447a,NSR.AX,National Storage,Real Estate,,,,AU,,https://www.nab.com.au/,https://www.nab.com.au/careers,https://www.nab.com.au/investors,https://www.nab.com.au/blog,https://www.nab.com.au/governance,https://www.nab.com.au/investors
242f6ce54961190f,NST.AX,Northern Star Resources,Materials,,,,AU,,https://northern.com.au/,https://northern.com.au/careers,https://northern.com.au/investors,https://northern.com.au/blog,https://northern.com.au/governance,https://northern.com.au/investors
14f29b30da946fb1,NWH.AX,NRW Holdings,Industrials,,,,AU,,https://nrw.com.au/,https://nrw.com.au/careers,https://nrw.com.au/investors,https://nrw.com.au/blog,https://nrw.com.au/governance,https://nrw.com.au/investors
9d2661412a8c0598,NWL.AX,Netwealth Group,Financials,,,,AU,,https://www.netwealth.com.au/,https://www.netwealth.com.au/careers,https://www.netwealth.com.au/investors,https://www.netwealth.com.au/blog,https://www.netwealth.com.au/governance,https://www.netwealth.com.au/investors
eff697b4e8233a8c,NWS.AX,News Corp Class B,Communication Services,,,,AU,,https://www.cnet.com/news/,https://www.cnet.com/news/careers,https://www.cnet.com/news/investors,https://www.cnet.com/news/blog,https://www.cnet.com/news/governance,https://www.cnet.com/news/investors
832764c2ad0f50d9,NXG.AX,Nexgen Energy,Energy,,,,AU,,https://nexgen.com.au/,https://nexgen.com.au/careers,https://nexgen.com.au/investors,https://nexgen.com.au/blog,https://nexgen.com.au/governance,https://nexgen.com.au/investors
163f72866e88c88a,NXT.AX,NextDC,Information Technology,,,,AU,,https://www.nextdc.com/,https://www.nextdc.com/careers,https://www.nextdc.com/investors,https://www.nextdc.com/blog,https://www.nextdc.com/governance,https://www.nextdc.com/investors
9db9954babcc0dd8,OBM.AX,Ora Banda Mining,Materials,,,,AU,,https://www.oreilly.com/,https://www.oreilly.com/careers,https://www.oreilly.com/investors,https://www.oreilly.com/blog,https://www.oreilly.com/governance,https://www.oreilly.com/investors
fe21504d38fe07e2,ORA.AX,Orora,Materials,,,,AU,,https://www.orora.com/,https://www.orora.com/careers,https://www.orora.com/investors,https://www.orora.com/blog,https://www.orora.com/governance,https://www.orora.com/investors
c3d7402de236073a,ORG.AX,Origin Energy,Utilities,,,,AU,,https://www.ea.com/games/library/pc-download,https://www.ea.com/games/library/pc-download/careers,https://www.ea.com/games/library/pc-download/investors,https://www.ea.com/games/library/pc-download/blog,https://www.ea.com/games/library/pc-download/governance,https://www.ea.com/games/library/pc-download/investors
d5eea17f99beb68e,ORI.AX,Orica,Materials,,,,AU,,https://www.orica.com/,https://www.orica.com/careers,https://www.orica.com/investors,https://www.orica.com/blog,https://www.orica.com/governance,https://www.orica.com/investors
76f448469936efdd,PDI.AX,Predictive Discovery,Materials,,,,AU,,,,,,,
9611368c3a3554d6,PDN.AX,Paladin Energy,Energy,,,,AU,,https://www.arkema.com/global/en/products/product-finder/product-range/thiochemicals/dmds-for-agricultural-soil-fumig/,https://www.arkema.com/global/en/products/product-finder/product-range/thiochemicals/dmds-for-agricultural-soil-fumig/careers,https://www.arkema.com/global/en/products/product-finder/product-range/thiochemicals/dmds-for-agricultural-soil-fumig/investors,https://www.arkema.com/global/en/products/product-finder/product-range/thiochemicals/dmds-for-agricultural-soil-fumig/blog,https://www.arkema.com/global/en/products/product-finder/product-range/thiochemicals/dmds-for-agricultural-soil-fumig/governance,https://www.arkema.com/global/en/products/product-finder/product-range/thiochemicals/dmds-for-agricultural-soil-fumig/investors
5b352eef24940b48,PLS.AX,PLS Group,Materials,,,,AU,,https://www.pls.com/,https://www.pls.com/careers,https://www.pls.com/investors,https://www.pls.com/blog,https://www.pls.com/governance,https://www.pls.com/investors
66b550dfd777bbed,PME.AX,Pro Medicus,Healthcare,,,,AU,,https://www.pro.com/,https://www.pro.com/careers,https://www.pro.com/investors,https://www.pro.com/blog,https://www.pro.com/governance,https://www.pro.com/investors
8750161773ac6631,PMV.AX,Premier Investments,Consumer Discretionary,,,,AU,,https://premiercontactpoint.com/,https://premiercontactpoint.com/careers,https://premiercontactpoint.com/investors,https://premiercontactpoint.com/blog,https://premiercontactpoint.com/governance,https://premiercontactpoint.com/investors
04fce370d6933f69,PNI.AX,Pinnacle Investment Management,Financials,,,,AU,,https://www.pinnacle.com.au/,https://www.pinnacle.com.au/careers,https://www.pinnacle.com.au/investors,https://www.pinnacle.com.au/blog,https://www.pinnacle.com.au/governance,https://www.pinnacle.com.au/investors
e9a3035acb679a88,PPT.AX,Perpetual,Financials,,,,AU,,https://www.perpetual.com.au/,https://www.perpetual.com.au/careers,https://www.perpetual.com.au/investors,https://www.perpetual.com.au/blog,https://www.perpetual.com.au/governance,https://www.perpetual.com.au/investors
91ab60a511582475,PRN.AX,Perenti,Materials,,,,AU,,https://veloceus.com/,https://veloceus.com/careers,https://veloceus.com/investors,https://veloceus.com/blog,https://veloceus.com/governance,https://veloceus.com/investors
6b7925b76ff1b73e,PRU.AX,Perseus Mining,Materials,,,,AU,,https://www.intensecoffee.com.au/,https://www.intensecoffee.com.au/careers,https://www.intensecoffee.com.au/investors,https://www.intensecoffee.com.au/blog,https://www.intensecoffee.com.au/governance,https://www.intensecoffee.com.au/investors
fc3973b18cb4b882,PXA.AX,Pexa Group,Real Estate,,,,AU,,https://www.pexa.com.au/,https://www.pexa.com.au/careers,https://www.pexa.com.au/investors,https://www.pexa.com.au/blog,https://www.pexa.com.au/governance,https://www.pexa.com.au/investors
b3ae9ace3f5d3258,QBE.AX,QBE Insurance,Financials,,,,AU,,https://www.qbe.com/,https://www.qbe.com/careers,https://www.qbe.com/investors,https://www.qbe.com/blog,https://www.qbe.com/governance,https://www.qbe.com/investors
e4ccb8342b4d446a,QUB.AX,Qube Holdings,Industrials,,,,AU,,https://qube.com.au/,https://qube.com.au/careers,https://qube.com.au/investors,https://qube.com.au/blog,https://qube.com.au/governance,https://qube.com.au/investors
